"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.787903936E3,5.181504347E1,4.693911821E0,3.140938759E0,-1.000000000E0,-1.000000000E0,4.764501961E2,4.764501961E2
1.788862978E3,5.181515105E1,4.694008907E0,2.172411308E0,8.205475807E-1,1.988911744E2,3.200483309E1,3.200483309E1
1.789862990E3,5.181510606E1,4.694009788E0,2.143144451E0,4.582009912E-1,1.510916665E2,3.200483309E1,3.200483309E1
1.790863003E3,5.181509980E1,4.694030992E0,2.103568061E0,3.049878217E-2,1.438414617E2,3.200483309E1,3.200483309E1
1.791863013E3,5.181509523E1,4.694039820E0,2.153927515E0,1.802446544E-1,1.405846772E2,3.200483309E1,3.200483309E1
1.792863024E3,5.181512807E1,4.694074012E0,2.180640859E0,2.975665331E-1,1.313744813E2,3.200483309E1,3.200483309E1
1.793863035E3,5.181514269E1,4.694083325E0,2.297250716E0,2.672449350E-1,6.918388086E1,3.200483309E1,3.200483309E1
1.794863047E3,5.181515006E1,4.694071645E0,2.340408131E0,1.103631482E-1,2.155830708E1,3.200483309E1,3.200483309E1
1.795863058E3,5.181515097E1,4.694074319E0,2.318439083E0,4.960084260E-1,3.274759333E2,3.200483309E1,3.200483309E1
1.796863069E3,5.181515847E1,4.694086501E0,2.323496588E0,7.729746699E-1,3.495393021E2,3.200483309E1,3.200483309E1
1.797863081E3,5.181516515E1,4.694084457E0,2.358200718E0,7.729746699E-1,3.307025420E2,3.200483309E1,3.200483309E1
1.798863092E3,5.181517710E1,4.694084929E0,2.359597461E0,1.178416848E0,3.319539692E2,3.200483309E1,3.200483309E1
1.799863103E3,5.181518888E1,4.694090049E0,2.366277434E0,1.583264709E0,3.344356501E2,3.200483309E1,3.200483309E1
1.800863115E3,5.181520724E1,4.694078282E0,2.384163068E0,1.605784893E0,3.348659794E2,3.200483309E1,3.200483309E1
1.801863127E3,5.181523338E1,4.694072613E0,2.367515199E0,1.605784893E0,3.352064780E2,3.200483309E1,3.200483309E1
1.802863138E3,5.181526439E1,4.694067878E0,2.366784250E0,1.605784893E0,3.362714684E2,3.200483309E1,3.200483309E1
1.803863149E3,5.181528490E1,4.694045546E0,2.373735539E0,1.785264611E0,3.347049508E2,3.200483309E1,3.200483309E1
1.804863161E3,5.181530308E1,4.694031427E0,2.346408664E0,1.785264611E0,3.338948084E2,3.200483309E1,3.200483309E1
1.805863172E3,5.181532483E1,4.694021022E0,2.334667188E0,1.758474588E0,3.326511130E2,3.200483309E1,3.200483309E1
1.806863184E3,5.181534219E1,4.694007666E0,2.337070463E0,1.549275517E0,3.328238075E2,3.200483309E1,3.200483309E1
1.807863194E3,5.181536654E1,4.694005982E0,2.335182190E0,1.346865416E0,3.329550291E2,3.200483309E1,3.200483309E1
1.808863206E3,5.181538357E1,4.693998904E0,2.358490372E0,1.346865416E0,3.314962373E2,3.200483309E1,3.200483309E1
1.809863218E3,5.181539975E1,4.693989823E0,2.370859947E0,1.346865416E0,3.310983378E2,3.200483309E1,3.200483309E1
1.810863229E3,5.181541138E1,4.693986557E0,2.380690273E0,1.352531314E0,3.368285113E2,3.200483309E1,3.200483309E1
1.811863240E3,5.181542002E1,4.693984257E0,2.392158383E0,1.234404922E0,3.444074258E2,3.200483309E1,3.200483309E1
1.812863252E3,5.181543128E1,4.693975010E0,2.401534640E0,1.313916445E0,3.441214048E2,3.200483309E1,3.200483309E1
1.813863263E3,5.181544630E1,4.693965780E0,2.408442649E0,1.313916445E0,3.438883041E2,3.200483309E1,3.200483309E1
1.814863275E3,5.181546742E1,4.693951735E0,2.421503368E0,1.342064261E0,3.441920563E2,3.200483309E1,3.200483309E1
1.815863286E3,5.181548779E1,4.693938846E0,2.442667228E0,1.018668413E0,3.420189087E2,3.200483309E1,3.200483309E1
1.816863297E3,5.181550267E1,4.693930074E0,2.467964767E0,1.262509584E0,3.470139080E2,3.200483309E1,3.200483309E1
1.817863309E3,5.181551315E1,4.693925724E0,2.489827025E0,1.258184791E0,3.518921657E2,3.200483309E1,3.200483309E1
1.818863320E3,5.181552103E1,4.693925043E0,2.507188116E0,1.258184791E0,1.364891323E0,3.200483309E1,3.200483309E1
1.819863332E3,5.181552390E1,4.693927337E0,2.521331910E0,4.451277256E-1,1.545063239E1,3.200483309E1,3.200483309E1
1.820863343E3,5.181552672E1,4.693930678E0,2.527803433E0,6.958685517E-1,3.050103278E1,3.200483309E1,3.200483309E1
1.821863354E3,5.181553049E1,4.693934965E0,2.533545495E0,6.375535131E-1,4.060680309E1,3.200483309E1,3.200483309E1
1.822863366E3,5.181553064E1,4.693936368E0,2.540711498E0,3.444450675E-3,4.979364316E1,3.200483309E1,3.200483309E1
1.823863377E3,5.181552819E1,4.693931807E0,2.541898451E0,7.887339592E-2,5.165490045E1,3.200483309E1,3.200483309E1
1.824863388E3,5.181552997E1,4.693935678E0,2.537454387E0,1.004179344E-1,5.540329119E1,3.200483309E1,3.200483309E1
1.825863400E3,5.181552846E1,4.693932953E0,2.540436341E0,1.004179344E-1,6.226245402E1,3.200483309E1,3.200483309E1
1.826863412E3,5.181552930E1,4.693937666E0,2.537943323E0,6.660438329E-2,6.583204748E1,3.200483309E1,3.200483309E1
1.827863423E3,5.181552892E1,4.693940426E0,2.539802023E0,7.468883991E-1,7.472070541E1,3.200483309E1,3.200483309E1
1.828863435E3,5.181553090E1,4.693952348E0,2.539898629E0,9.019514322E-1,7.873422019E1,3.200483309E1,3.200483309E1
1.829863446E3,5.181553169E1,4.693958228E0,2.544807505E0,7.468883991E-1,7.821459305E1,3.200483309E1,3.200483309E1
1.830863456E3,5.181553225E1,4.693958493E0,2.547348030E0,6.000962257E-1,7.912929199E1,3.200483309E1,3.200483309E1
1.831863468E3,5.181553020E1,4.693953052E0,2.548415757E0,6.552891135E-1,7.844564469E1,3.200483309E1,3.200483309E1
1.832863480E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.833863491E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.834863502E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.835863514E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.836863525E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.837863537E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.838863227E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.839862480E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.840861782E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.841861128E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.842860517E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.843859944E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.844859406E3,5.181553020E1,4.693953052E0,2.548415757E0,0.000000000E0,7.844564469E1,3.200483309E1,3.200483309E1
1.845858904E3,5.181553209E1,4.693968525E0,2.544387817E0,3.777930140E-1,8.037023491E1,3.200483309E1,3.200483309E1
1.846858432E3,5.181553132E1,4.693968209E0,2.549462128E0,5.026586652E-1,8.457789098E1,3.200483309E1,3.200483309E1
1.847857994E3,5.181552981E1,4.693974652E0,2.548912125E0,3.777930140E-1,9.239093071E1,3.200483309E1,3.200483309E1
1.848857579E3,5.181552859E1,4.693975559E0,2.547967918E0,1.450122893E-1,9.346383049E1,3.200483309E1,3.200483309E1
1.849857195E3,5.181552801E1,4.693990619E0,2.546489907E0,2.635404170E-1,2.589265428E2,3.330352938E1,3.330352938E1
1.850856834E3,5.181552250E1,4.693977441E0,2.548350544E0,6.102306843E-1,2.554522442E2,3.200483309E1,3.200483309E1
1.851856497E3,5.181552044E1,4.693967809E0,2.539239428E0,6.102306843E-1,2.571989421E2,3.200483309E1,3.200483309E1
1.852856181E3,5.181552173E1,4.693965291E0,2.533514931E0,5.351771712E-1,2.670562438E2,3.200483309E1,3.200483309E1
1.853855886E3,5.181552384E1,4.693962424E0,2.534075446E0,4.947598279E-1,2.689113505E2,3.200483309E1,3.200483309E1
1.854855609E3,5.181552405E1,4.693952120E0,2.536342496E0,4.947598279E-1,2.556089833E2,3.200483309E1,3.200483309E1
1.855855351E3,5.181552194E1,4.693936669E0,2.534711825E0,3.573505953E-2,2.643974970E2,3.200483309E1,3.200483309E1
1.856855111E3,5.181552155E1,4.693943485E0,2.528108023E0,5.746556446E-2,2.605053547E2,3.200483309E1,3.200483309E1
1.857854885E3,5.181552283E1,4.693946882E0,2.528391781E0,4.487882182E-2,2.596680282E2,3.200483309E1,3.200483309E1
1.858854675E3,5.181552857E1,4.693945875E0,2.531046576E0,1.931496710E-1,2.932852904E2,3.200483309E1,3.200483309E1
1.859854477E3,5.181552790E1,4.693952698E0,2.539476270E0,1.931496710E-1,2.913466368E2,3.200483309E1,3.200483309E1
1.860854294E3,5.181552412E1,4.693962569E0,2.540580165E0,1.950311065E-1,2.961017052E2,3.200483309E1,3.200483309E1
1.861854121E3,5.181552467E1,4.693956826E0,2.537404956E0,3.918421641E-2,2.990336322E2,3.200483309E1,3.200483309E1
1.862853962E3,5.181552673E1,4.693949074E0,2.536658281E0,1.950311065E-1,2.991997424E2,3.200483309E1,3.200483309E1
1.863853813E3,5.181553363E1,4.693934060E0,2.537953472E0,3.391197622E-1,3.018757286E2,3.200483309E1,3.200483309E1
1.864853672E3,5.181554159E1,4.693926309E0,2.545831785E0,1.457723677E-1,3.027333271E2,3.200483309E1,3.200483309E1
1.865853544E3,5.181554306E1,4.693918031E0,2.558148395E0,1.105104014E-1,3.038554179E2,3.200483309E1,3.200483309E1
1.866853422E3,5.181554667E1,4.693902531E0,2.561038304E0,1.880959272E-1,2.961604448E2,3.200483309E1,3.200483309E1
1.867853310E3,5.181554869E1,4.693900127E0,2.566343241E0,1.880959272E-1,3.053708183E2,3.200483309E1,3.200483309E1
1.868853204E3,5.181555307E1,4.693892424E0,2.570293229E0,2.056334913E-1,3.100325864E2,3.200483309E1,3.200483309E1
1.869853106E3,5.181555110E1,4.693897105E0,2.578279094E0,1.986428648E-1,3.062313402E2,3.200483309E1,3.200483309E1
1.870853015E3,5.181554833E1,4.693901012E0,2.575644453E0,1.965622157E-1,3.012592084E2,3.200483309E1,3.200483309E1
1.871852930E3,5.181554720E1,4.693900154E0,2.570622536E0,1.339171976E-1,3.028193602E2,3.200483309E1,3.200483309E1
1.872852851E3,5.181554716E1,4.693897879E0,2.568098173E0,8.215402067E-2,2.846704547E2,3.200483309E1,3.200483309E1
1.873852777E3,5.181555239E1,4.693894746E0,2.567646609E0,1.339171976E-1,7.676030918E1,3.200483309E1,3.200483309E1
1.874852711E3,5.181554981E1,4.693890427E0,2.576829969E0,4.140991569E-1,6.652704655E1,3.200483309E1,3.200483309E1
1.875852647E3,5.181554481E1,4.693899897E0,2.572952086E0,4.430831671E-1,1.147079318E2,3.200483309E1,3.200483309E1
1.876852589E3,5.181554631E1,4.693899577E0,2.564104825E0,6.755685061E-2,1.155822506E2,3.200483309E1,3.200483309E1
1.877852536E3,5.181554282E1,4.693902617E0,2.565839651E0,2.961241901E-1,1.241009309E2,3.200483309E1,3.200483309E1
1.878852487E3,5.181553680E1,4.693912943E0,2.560114849E0,2.961241901E-1,1.293349868E2,3.200483309E1,3.200483309E1
1.879852440E3,5.181553403E1,4.693927482E0,2.550317286E0,3.072401881E-1,1.141820414E2,3.200483309E1,3.200483309E1
1.880852398E3,5.181553211E1,4.693928201E0,2.546748876E0,2.433031648E-1,1.056719330E2,3.200483309E1,3.200483309E1
1.881852359E3,5.181553101E1,4.693924313E0,2.543477225E0,5.861627460E-1,9.088482619E1,1.600241655E1,1.600241655E1
1.882852323E3,5.181553277E1,4.693929321E0,2.540784566E0,4.515891075E-1,7.813164041E1,3.200483309E1,3.200483309E1
1.883852291E3,5.181552737E1,4.693934783E0,2.544078991E0,4.626906812E-1,8.407202668E1,1.600241655E1,1.600241655E1
1.884852260E3,5.181552142E1,4.693950432E0,2.536958329E0,4.626906812E-1,8.596456282E1,1.600241655E1,1.600241655E1
1.885852233E3,5.181552123E1,4.693961599E0,2.530653536E0,4.995864928E-1,6.303111668E1,1.600241655E1,1.600241655E1
1.886852208E3,5.181552715E1,4.693971655E0,2.532285553E0,4.995864928E-1,5.362915638E1,1.600241655E1,1.600241655E1
1.887852186E3,5.181553586E1,4.693982319E0,2.542363916E0,1.962921768E-1,4.722631507E1,1.902179999E1,1.902179999E1
1.888852166E3,5.181553876E1,4.693986420E0,2.555985430E0,9.694334865E-2,3.181989108E1,1.828527885E1,1.828527885E1
1.889852147E3,5.181554367E1,4.693981841E0,2.561340425E0,7.932282239E-2,1.021000071E1,1.824178298E1,1.824178298E1
1.890852130E3,5.181554492E1,4.693975478E0,2.567365656E0,2.669309080E-1,3.525771517E2,1.860583333E1,1.860583333E1
1.891852116E3,5.181554370E1,4.693975633E0,2.569046212E0,1.763384342E-1,3.422823354E2,1.869327134E1,1.869327134E1
1.892852101E3,5.181554715E1,4.693969341E0,2.567689915E0,8.571926504E-2,3.377130754E2,1.600241655E1,1.600241655E1
1.893852089E3,5.181555302E1,4.693963626E0,2.571560862E0,1.763384342E-1,3.334506549E2,1.600241655E1,1.600241655E1
1.894852080E3,5.181555543E1,4.693962816E0,2.579504490E0,2.701904178E-1,3.381846590E2,1.600241655E1,1.600241655E1
1.895852070E3,5.181555683E1,4.693968595E0,2.583532953E0,7.477608509E-3,3.460252244E2,1.600241655E1,1.600241655E1
1.896852062E3,5.181555879E1,4.693963969E0,2.584110894E0,1.528839767E-1,3.382613484E2,1.600241655E1,1.600241655E1
1.897852055E3,5.181555658E1,4.693968218E0,2.584168688E0,1.528839767E-1,3.403077277E2,1.600241655E1,1.600241655E1
1.898852051E3,5.181555338E1,4.693978848E0,2.584174468E0,1.909703612E-1,3.487236955E2,1.729155893E1,1.729155893E1
1.899852046E3,5.181555838E1,4.693985905E0,2.581469662E0,1.188134868E-2,4.554370139E-1,1.752068447E1,1.752068447E1
1.900852043E3,5.181555815E1,4.693986185E0,2.583904565E0,3.812103346E-2,3.475310352E2,1.754388718E1,1.754388718E1
1.901852040E3,5.181556253E1,4.693986204E0,2.584148055E0,4.734892845E-1,3.587098966E2,1.600241655E1,1.600241655E1
1.902852039E3,5.181557328E1,4.693994791E0,2.584172404E0,4.734892845E-1,1.994872690E1,1.600241655E1,1.600241655E1
1.903852038E3,5.181558707E1,4.694013193E0,2.584174839E0,4.734892845E-1,4.068440770E1,1.600241655E1,1.600241655E1
1.904852038E3,5.181559296E1,4.694019334E0,2.584175083E0,4.481458068E-1,4.530719584E1,1.600241655E1,1.600241655E1
1.905852039E3,5.181559546E1,4.694018124E0,2.584175107E0,3.636628389E-2,3.377416871E1,1.600241655E1,1.600241655E1
1.906852041E3,5.181559843E1,4.694023299E0,2.584175110E0,6.177470833E-2,2.319364903E1,1.600241655E1,1.600241655E1
1.907852042E3,5.181559554E1,4.694021011E0,2.584175110E0,1.036090031E-1,1.635570930E1,1.600241655E1,1.600241655E1
1.908852045E3,5.181559401E1,4.694021350E0,2.584175110E0,2.201316655E-1,4.924371731E0,1.600241655E1,1.600241655E1
1.909852048E3,5.181559607E1,4.694027106E0,2.584175110E0,2.950310409E-1,4.934569631E0,1.600241655E1,1.600241655E1
1.910852051E3,5.181559392E1,4.694029197E0,2.584175110E0,3.277279735E-1,2.716693869E-1,1.600241655E1,1.600241655E1
1.911852057E3,5.181559170E1,4.694032401E0,2.584175110E0,1.304156892E-2,1.364314833E1,1.600241655E1,1.600241655E1
1.912852061E3,5.181558932E1,4.694032226E0,2.584175110E0,9.227538481E-3,1.251385681E1,1.600241655E1,1.600241655E1
1.913852065E3,5.181559050E1,4.694034984E0,2.584175110E0,1.149296463E-1,1.324521981E1,1.600241655E1,1.600241655E1
1.914852071E3,5.181559407E1,4.694034627E0,2.584175110E0,1.861394644E-1,3.986242858E1,1.600241655E1,1.600241655E1
1.915852076E3,5.181559284E1,4.694035721E0,2.584175110E0,1.322871447E-1,5.162739186E1,1.600241655E1,1.600241655E1
1.916852082E3,5.181559326E1,4.694038833E0,2.584175110E0,7.308749855E-2,5.679411236E1,1.600241655E1,1.600241655E1
1.917851905E3,5.181559363E1,4.694034172E0,2.584175110E0,1.277119815E-1,5.696276681E1,1.600241655E1,1.600241655E1
1.918851911E3,5.181559451E1,4.694032304E0,2.584175110E0,3.255203962E-1,6.470351582E1,1.600241655E1,1.600241655E1
1.919852486E3,5.181559550E1,4.694040670E0,2.584175110E0,3.668837845E-1,8.391795811E1,1.600241655E1,1.600241655E1
1.920853031E3,5.181559415E1,4.694048590E0,2.584175110E0,3.642990887E-1,8.984639838E1,1.600241655E1,1.600241655E1
1.921853596E3,5.181559328E1,4.694052944E0,2.584175110E0,2.226241976E-1,9.336809173E1,1.600241655E1,1.600241655E1
1.922854124E3,5.181559332E1,4.694057494E0,2.584175110E0,1.445367932E-1,9.672592201E1,1.600241655E1,1.600241655E1
1.923854617E3,5.181559592E1,4.694055480E0,2.584175110E0,9.166874737E-2,9.335023761E1,1.600241655E1,1.600241655E1
1.924855113E3,5.181559675E1,4.694048898E0,2.584175110E0,7.501226664E-2,1.077190227E2,1.600241655E1,1.600241655E1
1.925855548E3,5.181559546E1,4.694052725E0,2.584175110E0,9.552529454E-2,1.060113866E2,1.600241655E1,1.600241655E1
1.926855954E3,5.181559591E1,4.694049492E0,2.584175110E0,2.399567142E-2,1.080317156E2,1.600241655E1,1.600241655E1
1.927856332E3,5.181559542E1,4.694051078E0,2.584175110E0,4.017734528E-2,1.014107351E2,1.600241655E1,1.600241655E1
1.928856705E3,5.181559493E1,4.694052183E0,2.584175110E0,2.133118361E-2,1.021280279E2,1.600241655E1,1.600241655E1
1.929857037E3,5.181559451E1,4.694057964E0,2.584175110E0,6.500392407E-2,1.052958082E2,1.600241655E1,1.600241655E1
1.930857365E3,5.181559316E1,4.694067397E0,2.584175110E0,1.689133793E-1,9.424431621E1,1.600241655E1,1.600241655E1
1.931857650E3,5.181558987E1,4.694071660E0,2.584175110E0,3.005598485E-1,8.959594217E1,2.384637219E1,2.384637219E1
1.932857942E3,5.181558579E1,4.694074507E0,2.584175110E0,2.338287793E-2,1.084823236E2,2.335883274E1,2.335883274E1
1.933858186E3,5.181559040E1,4.694062979E0,2.584175110E0,2.873040736E-1,9.804364308E1,1.600241655E1,1.600241655E1
1.934858413E3,5.181558786E1,4.694060160E0,2.584175110E0,1.655539572E-1,1.057776302E2,1.600241655E1,1.600241655E1
1.935858632E3,5.181558382E1,4.694060952E0,2.584175110E0,7.242444903E-2,1.160581919E2,2.316107446E1,2.316107446E1
1.936858830E3,5.181558324E1,4.694061246E0,2.584175110E0,1.513101719E-2,1.150851358E2,2.315706350E1,2.315706350E1
1.937859022E3,5.181558303E1,4.694060672E0,2.584175110E0,1.458317507E-2,1.212258720E2,2.311196812E1,2.311196812E1
1.938859192E3,5.181557898E1,4.694064841E0,2.584175110E0,2.869794071E-1,1.306763813E2,2.316633287E1,2.316633287E1
1.939859358E3,5.181557476E1,4.694070841E0,2.584175110E0,2.410094738E-1,1.353683251E2,2.254043330E1,2.254043330E1
1.940859533E3,5.181556876E1,4.694073185E0,2.584175110E0,9.546320140E-2,1.498994023E2,2.194316616E1,2.194316616E1
1.941859669E3,5.181556592E1,4.694068495E0,2.584175110E0,4.258455709E-2,1.678870333E2,2.196350325E1,2.196350325E1
1.942859813E3,5.181556556E1,4.694069245E0,2.584175110E0,1.356941611E-1,1.698100321E2,2.189835992E1,2.189835992E1
1.943859952E3,5.181557241E1,4.694067435E0,2.584175110E0,4.845109880E-1,6.340313915E0,2.251092570E1,2.251092570E1
1.944860078E3,5.181557689E1,4.694072013E0,2.584175110E0,4.845109880E-1,1.878571814E1,2.266809399E1,2.266809399E1
1.945860201E3,5.181558258E1,4.694067463E0,2.584175110E0,5.906025171E-1,3.547105203E2,2.335713363E1,2.335713363E1
1.946860317E3,5.181558433E1,4.694068803E0,2.584175110E0,5.502155423E-1,3.599534008E2,2.345473125E1,2.345473125E1
1.947860430E3,5.181558653E1,4.694074732E0,2.584175110E0,5.502155423E-1,6.233961894E0,2.341945149E1,2.341945149E1
1.948860533E3,5.181558947E1,4.694075768E0,2.584175110E0,2.400615364E-1,6.510831723E0,2.365711300E1,2.365711300E1
1.949860637E3,5.181559119E1,4.694075347E0,2.584175110E0,2.061186284E-1,3.590525808E2,2.383569472E1,2.383569472E1
1.950860736E3,5.181559580E1,4.694083706E0,2.584175110E0,1.058191180E0,4.872293588E1,1.600241655E1,1.600241655E1
1.951860826E3,5.181559885E1,4.694095225E0,2.584175110E0,1.058191180E0,5.842534937E1,2.402525103E1,2.402525103E1
1.952860916E3,5.181560138E1,4.694100021E0,2.584175110E0,5.868338346E-1,5.108615401E1,2.419047416E1,2.419047416E1
1.953861006E3,5.181560313E1,4.694104454E0,2.584175110E0,5.751923919E-1,5.653663814E1,2.429781758E1,2.429781758E1
1.954861089E3,5.181560550E1,4.694110038E0,2.584175110E0,1.805990338E-1,5.430434790E1,2.447070913E1,2.447070913E1
1.955861166E3,5.181559998E1,4.694093206E0,2.584175110E0,1.713254213E0,1.998497983E1,2.418995738E1,2.418995738E1
1.956861239E3,5.181561495E1,4.694095807E0,2.584175110E0,1.075767159E0,6.893470019E0,2.572211271E1,2.572211271E1
1.957861312E3,5.181561530E1,4.694097967E0,2.584175110E0,1.075767159E0,7.543088457E0,2.572063460E1,2.572063460E1
1.958861386E3,5.181561156E1,4.694101281E0,2.584175110E0,9.549029917E-2,8.489229313E0,2.526127292E1,2.526127292E1
1.959861452E3,5.181560813E1,4.694102133E0,2.584175110E0,1.200097054E-1,8.921792023E0,2.487674996E1,2.487674996E1
1.960861518E3,5.181560990E1,4.694104213E0,2.584175110E0,1.115187630E-1,1.022892118E1,2.503419065E1,2.503419065E1
